# Total_Iterations; SpaceFilter; TimeFilter; POOL_SIZE; DIM_MULTI_LEVEL
#4.39003e+10;3;3;10;10;
Pattern;Sum_level;Count_level
124747767;34441;10
119437767;511231;100
47132518;35074;10
40449243;114671;30
76806136;34489;10
132183627;38305;10
1835424;613191;100
344066;37056;10
4726802;71075;20
525375;39445;10
100235452;111162;30
127787580;74299;20
14978631;115585;30
133979652;124823;30
151296;35405;10
52531418;39811;10
82771967;35266;10
134058488;209550;50
68175872;82224;20
131553183;35975;10
134178779;34503;10
63049667;37708;10
66850311;1054620;100
131333627;547091;90
1850936;407563;80
229371;1047013;100
92169;39049;10
119413820;405130;100
121733120;615175;100
132380635;71081;20
124092927;76392;20
56182964;35259;10
96394752;640435;100
38873494;33907;10
58719890;33837;10
10450880;118179;30
66846793;676929;100
8491480;35235;10
6303745;618444;100
119414335;113055;30
115075583;561141;100
132120057;42668;10
15859712;41112;10
29738739;35929;10
56632320;43500;10
132375039;1058917;100
117338039;817217;100
100917488;35667;10
19896267;42881;10
919040;74287;20
7340543;37970;10
134217641;632015;100
26767167;45774;10
9699327;1383869;100
130002903;198242;50
16979486;54583;10
24084260;38397;10
4868242;36785;10
196351;226357;50
32240;34324;10
117438024;101638;20
133910527;234611;60
121101261;39619;10
3335;89787;20
14884839;59102;10
2625536;87405;20
4990775;34247;10
134159872;149719;40
115081220;425850;80
10243072;605610;90
25362688;41438;10
16549119;34902;10
14663679;226224;50
132871610;352096;80
131853801;36391;10
76807699;37350;10
15499067;35381;10
1216;480831;70
134083834;114877;30
66047943;37425;10
31223535;36767;10
261835;649223;100
62848895;134843;30
68959807;171806;40
68290690;111396;30
17860608;950697;100
4163184;35576;10
134212004;817729;100
121622499;50615;10
24952030;43043;10
1850895;937416;100
133983808;697879;100
14647488;34165;10
134180342;1100348;100
66108510;35950;10
76770359;35165;10
23085;242098;60
233691;118980;30
133955623;1209097;100
26843246;37556;10
117900814;68596;20
66846711;113308;30
13158454;33809;10
2360859;78108;20
132644093;33845;10
29590279;221948;60
19058760;69349;20
17937407;76280;20
117328164;961244;100
117571872;38026;10
9437988;34949;10
130285350;41574;10
82999607;33803;10
33535963;226493;50
8388656;344910;70
14782015;42952;10
29388828;398332;80
57667580;34556;10
268192;117587;30
76170244;72428;20
56721792;33848;10
16531488;211996;50
17035815;75617;20
102512864;168649;40
131334142;1015145;100
66979839;77303;20
93505600;35049;10
110886911;1221386;100
1207803;53673;10
117145023;1040372;100
3866624;156644;40
115298183;41697;10
25661326;37694;10
67108729;41032;10
14913024;686054;100
133992963;315587;70
82051520;35555;10
50593789;42050;10
125794301;34732;10
130236736;72432;20
14708775;330535;70
124215296;41755;10
81624671;41328;10
8654912;48116;10
100622327;111977;30
114781183;239417;50
19960393;181149;40
134086632;72999;20
133949945;34188;10
1245184;1096566;100
132624384;994313;100
9535936;35012;10
18911560;657035;100
4202561;196213;50
113245695;258266;60
16613883;34103;10
133955582;1269542;100
64861785;33753;10
57409759;420063;80
75497527;35355;10
114819161;43703;10
15844920;37866;10
77397759;261389;60
15179321;34708;10
149815;510588;100
33628192;40506;10
225215;932169;100
56733786;37279;10
133952064;77476;20
14971513;44119;10
537;918724;100
74477681;267638;60
67127800;40116;10
1833984;419749;80
206226;628642;100
117480960;36116;10
28681;102672;30
134114817;464169;90
10767108;37110;10
80898464;36630;10
95869440;834504;100
71164355;71533;20
376612;37796;10
57447058;510590;100
19177055;447301;100
10119099;160693;40
67503875;643766;100
9439428;34934;10
58570571;35451;10
83853305;308460;60
56885183;166050;40
10243751;81015;20
119375555;130197;30
80425881;122993;30
134152116;68043;20
100678656;34231;10
266752;1204490;100
16580102;46810;10
133692926;1147730;100
71048735;92890;20
67370788;599587;100
115560880;34248;10
261115;214960;50
19709567;404944;80
118459932;33721;10
134209926;241466;60
134191616;228603;50
12566054;34636;10
3939905;116146;30
64178596;42068;10
130023291;139293;30
117673976;697002;100
134215563;34670;10
68027911;106032;20
33299970;73457;20
134185979;39807;10
9455619;222263;50
76767520;42030;10
117688768;284590;60
3376;252199;60
120565231;33988;10
134217682;714113;100
108236345;36826;10
82835455;41794;10
197071;34396;10
113993010;171754;40
50333211;377096;90
16778755;741595;100
17407;225733;50
114190182;109455;30
133923200;371743;80
150535;222036;50
40711899;890193;100
4161024;167493;30
1050769;200789;50
263234;34677;10
254079;239169;50
132358087;239734;50
16486392;189651;40
8259087;36292;10
69620489;34775;10
134178943;38541;10
123994136;39707;10
125844993;36006;10
125792223;37718;10
95830022;35571;10
81626111;34032;10
50442392;34031;10
787990;116345;30
8613375;629064;100
129489380;76511;20
132644772;38681;10
67343323;37880;10
96272383;360758;80
130284671;231949;50
90439680;223722;50
54562880;267810;60
67109408;42500;10
134147878;38294;10
133961219;309539;60
133836567;35075;10
9981095;38879;10
33538041;38530;10
16293376;35433;10
133332919;36064;10
101154880;46088;10
130146544;620716;100
15179239;38190;10
80964030;130304;30
76676608;780590;100
19248896;40141;10
16773159;118898;30
122660819;1078978;100
295616;141212;30
131615231;118426;30
38347977;486997;100
118737380;592024;90
123732159;35005;10
19165184;79734;20
132354528;128206;30
117276670;40216;10
50348044;36896;10
33288696;34768;10
67337727;126949;30
86052936;33902;10
12554183;34960;10
1995256;112936;30
117440822;257030;60
126075390;933538;100
134090232;40293;10
134199290;40666;10
109057023;68842;20
197112;1204017;100
561152;526453;90
106636690;131774;30
19211556;999685;100
128449023;222987;50
131970779;42851;10
2889632;357925;80
73736;96858;20
14971431;387849;90
75753908;37457;10
123887115;36157;10
132317188;36942;10
16810499;36484;10
119838427;37019;10
119949604;72242;20
71102945;458417;100
81534479;38409;10
23967241;73236;20
33338112;36421;10
32437117;73169;20
523812;124052;30
131844605;35067;10
117178804;129143;30
9594425;34431;10
131727807;47990;10
67109367;129148;30
94536000;175467;40
133955664;72472;20
15760447;374253;70
1181696;552704;90
117440102;83232;20
66845950;172007;40
80687817;71064;20
134180260;1128713;100
133956384;468694;90
134152198;253888;50
131811585;87511;20
133005376;461782;90
12082238;114116;30
294896;40270;10
102613528;34849;10
114552308;136469;30
1802240;1055879;100
7077887;451987;80
56881624;99600;20
132644854;497712;90
32281;34403;10
130807226;37768;10
52691455;1191909;100
80896304;142955;30
102600;1170737;100
33357821;371802;80
14380471;334473;80
132641336;35609;10
134150079;113961;30
124228607;277445;70
57801469;34136;10
4096;1436175;100
18972888;230300;60
134106423;361801;80
54755135;35060;10
81788864;414125;90
81268223;42721;10
18644543;931759;100
578;675063;100
1967873;34679;10
124777433;240953;60
115081179;1007988;100
125826045;145879;30
40711817;48964;10
132944089;35360;10
117231615;193767;50
30162;225007;50
10224124;83460;20
128156104;39177;10
116882367;704885;100
134204927;1121939;100
134215481;34079;10
104826593;82011;20
33680;34943;10
117583907;34517;10
40120857;88953;20
17285119;34754;10
95606784;158646;30
116356089;97576;20
67256608;1281680;100
57147103;193551;50
16842881;39537;10
111103751;36509;10
270352;733569;100
81657855;744372;100
242167;111861;30
16769;33561;10
132907510;215599;50
1641606;222973;50
133975332;155661;40
1592354;35489;10
96920433;734682;100
52539976;166477;40
27039780;35328;10
8388615;924797;100
75761664;39207;10
3145252;38198;10
134152157;43867;10
790027;119240;30
37042845;34519;10
32538624;46467;10
128186367;662809;90
104799807;38483;10
16023103;669437;100
117698561;119238;30
133692967;73069;20
56923865;474929;90
261156;332764;80
25182304;43818;10
33324555;84034;20
40144968;35376;10
257638;34247;10
121094143;69169;20
1069120;37982;10
8290111;252472;60
54738944;163433;40
24942155;943495;100
18888;73269;20
4982299;45463;10
134214082;185416;40
53964287;39359;10
983043;35105;10
12607632;125506;30
2888192;1075492;100
100691967;201521;50
134212683;313221;70
113736629;33737;10
1732600;36141;10
1016824;36870;10
15470080;1004785;100
83918912;1064961;100
134184539;350333;80
134217600;1390603;100
49151;1311027;100
126338046;38195;10
58617663;39584;10
54378463;446341;80
116115940;34827;10
57633799;37468;10
29341695;208526;50
134216201;46656;10
123965951;751553;100
124236363;34703;10
117692924;39259;10
131318753;80285;20
100663823;106418;30
32960;1313598;100
133332960;34807;10
31657502;301523;80
134056966;36588;10
115572792;40148;10
133430785;580251;100
1847295;141878;30
16941344;39086;10
114518527;1106314;100
25062692;33803;10
261876;56489;10
76555556;46740;10
75499008;514474;90
14960198;34307;10
68158159;33885;10
12060966;34818;10
56996344;36394;10
117439423;42748;10
77285878;39712;10
117538852;38721;10
4202520;994253;100
29593118;39802;10
31247564;79961;20
16516614;35333;10
133168767;1108949;100
59711036;74091;20
96444127;104077;30
1276928;76315;20
41986048;68562;20
97445786;107038;30
33333195;45506;10
121631695;46479;10
754168;103373;20
33558593;39729;10
83754719;34694;10
14446119;1210819;100
104742799;108079;30
117180923;76516;20
22025472;315218;80
134216921;408687;80
79584815;379264;70
10452999;46909;10
117575431;80462;20
100663103;780474;100
131853760;331522;60
20287;1070358;100
67108647;418887;80
81363455;121126;30
8273920;180079;40
114977079;35051;10
114833315;36041;10
16749048;235111;50
132378639;618757;100
58588799;969950;100
131820020;153617;40
77483631;212132;50
6758656;34121;10
65335808;37620;10
96358255;118348;30
133954944;872766;100
27316549;33855;10
127565823;324639;70
1859968;39873;10
62512238;400714;80
125673167;595215;100
258358;149176;40
41830400;35271;10
1310409;391269;80
67330486;362865;70
19136566;39269;10
67305860;201490;50
123974601;39971;10
114819079;752455;100
124583935;665881;100
76808183;201952;40
6829595;438733;90
16777305;35865;10
127634884;40746;10
134180647;1085226;100
133693641;42564;10
133041371;34814;10
37750281;36290;10
133953335;34716;10
14921920;71265;20
83779583;111833;30
117668864;42555;10
25139199;36311;10
132284404;38892;10
81786873;39364;10
1900672;53137;10
58322679;35849;10
66847039;136060;30
24944351;456111;90
132366079;77043;20
121626614;34783;10
7090688;45894;10
14680577;308545;70
95531512;189623;50
2310;809496;100
134151742;35615;10
2889435;348829;70
117046857;37439;10
1732569;45677;10
81756095;1196165;100
14710840;768397;100
65532665;34841;10
14183942;36609;10
125820831;69302;20
921351;51653;10
8414258;33816;10
14909967;214837;50
131296566;33644;10
32743160;36544;10
69059100;36177;10
133923072;320811;70
76566079;71345;20
2375684;47958;10
122389979;34071;10
14938111;210274;50
131328064;40506;10
49642169;34037;10
262004;36544;10
128422875;97575;20
258486;697702;100
56924470;37020;10
37748882;34634;10
67108132;40105;10
14878264;69797;20
19173906;86118;20
48887034;129385;30
131320308;772770;100
34078724;39018;10
133066038;124987;30
133695040;38215;10
133951936;1128906;100
123993631;53266;10
115724007;35307;10
100515839;980370;100
52194879;70121;20
109265392;1028814;100
266242;218150;50
74323755;41552;10
134058998;85073;20
16965158;36136;10
257087;154928;30
134213029;405532;70
132641759;698750;100
33525760;137160;30
260605;128214;30
112154595;39087;10
14911366;43539;10
71010273;41165;10
132352007;79512;20
67108852;986980;100
76549888;34807;10
132386303;239074;50
134209511;491894;80
117373949;34461;10
767999;39464;10
7303167;33617;10
129349631;440979;80
10180171;34510;10
123736056;35579;10
16423;273158;50
38339145;44610;10
131329463;36367;10
67896843;34215;10
126089680;37885;10
163623;289831;60
134108086;33664;10
113995188;33904;10
126905856;38565;10
119512975;146177;30
2097680;161974;40
31719463;34594;10
33487741;117578;30
132624848;59026;10
95869878;1014945;100
117699127;34995;10
119332878;34258;10
1704384;78038;20
134135551;435140;90
133955454;70731;20
132380666;36306;10
54525955;41305;10
37034605;34205;10
79823232;37112;10
133018185;882607;100
76696883;42660;10
117469696;266411;60
134179968;251338;50
26758199;74595;20
83728891;35010;10
31703951;227895;60
67242495;43951;10
15699398;75561;20
232;400362;70
75759099;94552;20
52933577;37587;10
24952827;488122;100
33603712;39400;10
119402559;35268;10
100663039;1126050;100
114949924;34385;10
58458400;92227;20
2625544;500429;90
130540032;121059;30
9587748;739296;100
100925367;37763;10
100921849;87392;20
134119360;993140;100
28376;34618;10
50557446;34482;10
15978040;44553;10
114255561;45412;10
51610048;427819;80
1597568;118062;30
213431;44932;10
66065920;178484;40
37531;800980;100
1838911;1062220;100
20774719;41268;10
102745057;252760;60
67108811;126597;30
133166064;37923;10
133132283;109629;30
65011199;113344;20
228902;647828;100
100900864;40574;10
262683;938708;100
104800207;453391;90
124779503;205929;50
133035775;497142;90
36772113;36729;10
132218879;39841;10
79946239;34923;10
1631;1053037;100
81367552;476879;90
132116260;39129;10
134106687;647181;100
117625208;33835;10
16780864;40626;10
149510;585185;100
109314047;1372659;100
134217267;666953;90
1343552;279258;70
86468096;34622;10
14417406;84759;20
134192641;35922;10
1867775;1383359;100
15961849;40425;10
126616063;33787;10
83734528;73437;20
14385147;33624;10
18893824;230391;50
123993672;34002;10
14470855;212286;50
121369080;306845;70
39661275;184088;50
66875903;34306;10
19136607;267976;60
134179248;77402;20
83525567;254533;50
16777346;36820;10
74138536;34698;10
10223107;40663;10
117440832;322602;60
131200;1220296;100
57521974;360790;70
19848045;170235;40
43600036;35288;10
13398585;55043;10
115315199;209342;50
16744408;293121;70
50307071;35662;10
84017408;1050851;100
129973757;43948;10
83643903;130936;30
132086717;161667;40
23860005;44140;10
131022841;38089;10
131858726;43429;10
1270271;73366;20
134105288;189300;40
134212350;36014;10
115604992;558154;90
221187;48128;10
124780182;34666;10
132083199;334009;70
952;36558;10
117433837;38348;10
134187004;74311;20
93453053;38360;10
83721855;137672;30
1865656;434270;100
75645001;521355;90
16822360;230850;50
66887177;82669;20
2351;36935;10
121497209;34721;10
33160444;117123;30
85219885;169269;40
16265240;33629;10
133166784;864070;100
133987877;50190;10
86884063;68927;20
29138527;89888;20
21529608;33750;10
31687040;46707;10
27656;43912;10
215550;1093467;100
117206566;750194;100
31690558;75212;20
133406687;38676;10
66060283;348303;70
63938168;45055;10
67088382;36227;10
57442377;461401;90
10204159;272286;60
133951977;41621;10
133685247;1039152;100
134198196;55644;10
76768765;86791;20
131853727;72654;20
64814911;42214;10
3414975;38907;10
67898880;39699;10
77287351;36169;10
133918196;36538;10
67105252;40015;10
127913444;82998;20
117186055;34579;10
39475500;34302;10
1057792;360241;70
127659510;966672;100
1050756;647056;90
107450824;36737;10
8708;77585;20
5778433;37324;10
20897767;35234;10
56881657;264905;50
31704033;106678;30
8191102;181741;40
2134341;40176;10
67113008;40321;10
123465170;33989;10
114248;76203;20
132624889;748103;100
132368836;34345;10
134152503;54485;10
81993159;34190;10
10834601;36562;10
124668408;37369;10
33539071;77622;20
2356736;70388;20
56885175;34544;10
22025728;35904;10
3071;1124816;100
77221147;35114;10
66973687;252567;60
100925408;43557;10
119569983;650513;100
133993432;41651;10
115043593;33986;10
134217185;629565;100
134189041;36301;10
38273023;411277;80
56996352;1119971;100
84146175;245918;50
131318271;372420;80
133955495;118052;30
8158720;1062712;100
20702;35936;10
272640;77272;20
52952648;116419;30
20971007;431592;90
93585215;34829;10
273;621378;90
119246286;146077;40
213472;728075;100
17984822;34958;10
32439295;36223;10
109308410;220659;50
117283839;38159;10
8273415;41711;10
115244839;378300;80
134067392;38127;10
115343343;272953;60
48167;35672;10
100696100;35835;10
134148985;36593;10
132152839;1154177;100
77090343;81910;20
132418047;43158;10
127074720;33830;10
16810489;868510;100
28555259;33748;10
259967;160389;40
117078396;78894;20
6566424;603943;100
119848543;72533;20
19960539;39431;10
101582595;323696;70
123711471;273211;70
117407689;36409;10
99056630;35888;10
56735259;47252;10
98777;1040433;100
124222980;167473;40
16880088;1047983;100
129489631;78531;20
83984388;37742;10
134198875;218839;40
53792051;42115;10
132116219;89214;20
117694848;529783;90
9502719;128304;30
67108091;35543;10
19031108;35857;10
65110464;36518;10
50333734;229970;60
24071167;34448;10
133037935;74538;20
133984318;44733;10
19025471;36621;10
126105871;33938;10
65781723;38347;10
133989955;368636;70
17825792;1218953;100
17039159;419456;80
118288670;421600;90
57259482;375543;80
45964975;971228;100
7540272;79613;20
134201035;490484;90
83261758;35630;10
17924296;53284;10
119603723;34357;10
16464;34955;10
133431272;34687;10
133939983;201792;50
134209470;38913;10
134205952;847418;100
14446311;43618;10
1838150;35543;10
52429824;198316;40
523776;1341198;100
8519716;71896;20
67109449;125770;30
96468699;160166;40
4203007;768693;100
125697783;33796;10
37748800;379275;80
19284404;126401;30
121637888;40853;10
67364864;559260;80
125796287;976746;100
132513753;76790;20
132346288;218247;50
133151231;39440;10
120583167;750091;100
1584134;182472;40
117145279;118845;30
16543800;1037479;100
1836031;1053480;100
127388583;73458;20
133172339;35271;10
19138047;36307;10
14183860;155036;40
120558541;43245;10
77565952;35421;10
117440071;36485;10
41604651;35126;10
99018611;42684;10
84312961;36122;10
23375961;35631;10
117637120;1293799;100
57410036;123525;30
134217226;591574;100
65042943;35396;10
115230726;38809;10
19286523;40922;10
125550027;37074;10
2097762;40117;10
50430160;984491;100
125812478;278478;60
70840771;402373;90
68176164;123377;30
15744;198920;50
16810448;73178;20
117934031;34450;10
10375142;34122;10
228943;36390;10
6049319;259439;60
50331615;43535;10
130023647;88437;20
16776708;932953;100
7083611;78377;20
99596283;70419;20
120043514;34888;10
134200315;430046;90
132354044;72693;20
134084221;35438;10
57446656;39101;10
134180606;41344;10
133166023;76523;20
109069824;35584;10
134069470;536650;100
1578497;137855;30
258527;266276;50
76658267;36187;10
49741311;152102;40
130432455;37296;10
67043327;1172740;100
786947;1119334;100
262045;37086;10
18925568;34437;10
100651004;38227;10
917792;55684;10
109312566;34871;10
16778827;36308;10
2101280;663762;90
100868400;75341;20
41910079;34130;10
9596347;136030;30
18874876;69324;20
2433535;33953;10
133969444;38385;10
37449;1360060;100
267044;34609;10
130085367;37917;10
134180050;41063;10
124752840;148509;30
134213831;657644;100
115068342;68116;20
16518659;1132517;100
66874422;49058;10
37822473;38792;10
15853511;162077;40
117934072;44050;10
114978150;34117;10
119506495;69485;20
112717311;131653;30
77221311;879979;100
16888008;113829;30
134217349;43305;10
119246327;34125;10
81948988;40856;10
66027263;37278;10
56339926;85514;20
19138562;93548;20
28574207;121617;30
19791798;72677;20
70836615;575169;100
2621183;523072;90
50331656;738179;100
38848;243761;60
117407648;84315;20
27316841;37507;10
25141195;36968;10
115023246;35130;10
10227263;1014740;100
5770759;122711;30
33311039;36112;10
126677022;339659;70
100667400;253178;50
66633243;38985;10
29204175;87259;20
50561520;376436;70
75382591;506922;90
115005656;109695;30
217031;33830;10
14577156;40181;10
1050118;158002;40
130802688;478762;90
33211;623647;100
117423839;150934;40
119291423;268030;70
2068424;74604;20
125960193;243627;50
262127;1047467;100
134184967;1187410;100
39694295;37559;10
132904374;87924;20
10256127;232108;50
16783065;34526;10
95813631;614630;100
33552897;33995;10
33294848;40850;10
109;815481;100
786432;1527190;100
131072011;253761;60
63115038;34481;10
123834560;909527;100
33357534;80065;20
18128463;35144;10
125829184;558394;90
1937415;36126;10
119771352;133856;30
125689471;38728;10
4035583;36358;10
100401144;35938;10
127294317;35723;10
20224512;615890;100
38422857;95944;20
131857883;83268;20
114207;103454;30
16740808;145992;40
126646759;75692;20
129473481;70627;20
134051839;174219;40
93582335;38250;10
119337918;35765;10
130261472;33667;10
132182136;615814;100
77589940;33776;10
132906493;166897;40
64045312;40693;10
134216670;246127;50
52531928;46823;10
151547;75109;20
75001968;191906;50
157184;920468;100
8097392;36415;10
134114525;35725;10
57796852;40361;10
47992309;33829;10
115081015;229050;50
114556710;39045;10
8126976;1163401;100
76958573;101844;20
134197640;39574;10
95935485;232698;50
67061760;589008;100
123732415;431877;90
125827065;790053;100
19140681;217602;50
130284020;260014;60
132345568;34365;10
63037560;354892;80
8651281;37710;10
21012544;602340;90
57663455;35806;10
2179232;34491;10
129443218;113621;30
65646681;36752;10
109528048;157985;40
83883004;43821;10
132904415;34125;10
62644223;40447;10
262086;413089;80
38422816;137150;30
131857924;376217;90
56987712;1004484;100
81526787;51351;10
4325376;1066798;100
7401712;333924;80
20939263;136723;30
9981887;233286;50
107792831;36281;10
77483557;36215;10
9989643;117470;30
7912542;41811;10
119287864;85334;20
25035263;470844;90
16629467;88650;20
24117024;81188;20
113431032;33631;10
15200767;85194;20
1591334;43393;10
117948864;92593;20
102514145;115507;30
117670345;1006812;100
66961055;107222;30
66452221;1169462;100
50492928;190388;50
4347;40312;10
56668376;243819;60
121436127;49759;10
133918711;71434;20
542724;386747;80
66711031;35604;10
98736;799705;100
16752123;426699;90
14159872;33708;10
65122376;107353;30
115006335;35802;10
117700608;741920;100
58462720;1126743;100
133967366;34200;10
130774462;34190;10
31520892;430532;90
1838788;74711;20
52531208;138033;30
37408;165734;40
17860808;390409;70
38385517;537419;100
117694971;36845;10
31473039;213942;50
134215271;397932;90
6556672;264849;60
116391871;273815;60
98533291;261179;60
258568;33853;10
67355071;38623;10
133164542;324407;70
90345857;35316;10
132345527;34761;10
134083583;636093;100
8421376;1116575;100
1935296;41814;10
134201199;585437;90
56905727;41980;10
50288638;36792;10
117179903;75653;20
114407350;110055;30
57016576;47052;10
242377;159302;40
119536120;371869;80
16568262;40316;10
67176806;33926;10
133963766;84057;20
24772607;45106;10
117673863;126947;30
108423027;162853;40
133994111;120325;30
77332160;40148;10
131853686;393051;80
81415487;34808;10
124764155;517581;100
134213872;35963;10
19249142;619857;100
58572580;266643;60
1854979;53915;10
52793536;77746;20
4208129;35067;10
8388315;162118;40
2406111;897006;100
67106815;1197760;100
56643071;38098;10
124256000;166059;40
118234337;106732;30
112129;853726;100
95793881;36564;10
125747199;41313;10
67242372;47374;10
18908739;33996;10
117437952;1022346;100
14741987;393604;90
19889664;99229;20
4195456;79218;20
132114943;321325;70
134006784;539258;100
16547833;952880;100
9984;34934;10
129498107;540177;100
124153855;586209;100
132481535;452672;90
47803572;225984;50
130838588;36182;10
67305696;317883;70
121519160;37493;10
259288;38425;10
33357575;42084;10
117432315;652278;100
57144828;36911;10
133917991;35535;10
132120580;1077825;100
134215991;450472;80
126742588;85509;20
131137536;122416;30
110106112;77212;20
33170;46833;10
52691391;386493;90
6389763;36820;10
133427198;94309;20
1866212;512381;100
8217086;36128;10
1965641;34532;10
33403391;37841;10
243179;34672;10
69075455;36234;10
134184926;87230;20
799743;42165;10
19961856;496309;90
113404966;43676;10
134061632;34279;10
133430716;35631;10
16974272;316145;60
134002464;195628;50
98565632;440692;90
60816900;34466;10
2618303;33963;10
41235097;36348;10
131074048;458097;80
535606;33937;10
133956092;1231157;100
82595334;76921;20
126600674;1042562;100
132641718;33914;10
111083519;175286;40
108853745;41408;10
32569584;258512;60
52461568;1292189;100
134209552;43439;10
16501028;141652;30
57671170;38840;10
133692406;663467;100
150;1091130;100
55162075;93379;20
262168;368789;60
16739327;34317;10
129235451;43037;10
31473121;33862;10
25165821;76051;20
25033823;37455;10
17602121;41154;10
8915008;83421;20
134020815;777449;100
132643837;1096145;100
134197599;37023;10
1549;36219;10
392767;37214;10
16382;602117;100
75759614;584373;100
127323983;33661;10
115867648;542874;100
65273855;1159680;100
8389632;1043191;100
67333120;868667;100
123944502;35968;10
133922311;86739;20
75571328;81031;20
131077;159060;40
4727827;572788;100
1199396;363494;80
12864;206640;50
15692280;82043;20
129497469;42492;10
126063099;33932;10
1050879;632738;100
131661759;38207;10
100523759;138787;30
3151886;133808;30
128057600;82194;20
10256888;35851;10
120034277;71243;20
133691007;39942;10
123957175;35297;10
110100516;37750;10
47971839;35396;10
12484543;290229;60
111147007;35723;10
2021888;38656;10
133152507;150346;40
8538623;44821;10
4388;333755;70
131853604;892038;100
80216569;39854;10
132150843;443063;90
1147264;115515;30
29389025;45649;10
2883839;420655;80
85100870;48564;10
851547;33764;10
16515100;38815;10
25163702;36968;10
229786;41201;10
125632463;39732;10
4231707;34103;10
133963848;41494;10
1837348;235146;60
119505857;644174;100
57127835;34851;10
132508918;35156;10
116964;33679;10
111327;118804;30
1862694;34226;10
117670304;695730;100
77496189;38658;10
50434521;570695;100
1672640;33856;10
14268415;76912;20
83851260;36475;10
116225723;44272;10
14704688;1029302;100
110137856;614370;100
79580964;184988;50
9305;33930;10
134020095;294640;60
24079725;76356;20
14178861;332191;80
81489406;136523;30
116388312;117526;30
52651622;37127;10
68374015;244404;60
134217308;357895;90
132794391;37706;10
9967136;34630;10
76697088;90529;20
100663800;904091;100
126345692;36190;10
117178422;71865;20
75694212;34959;10
118064320;35117;10
33252;157535;30
132120539;689714;100
4206648;169523;40
24919807;261300;60
50069287;34232;10
66977287;983283;100
134184247;39686;10
134199039;1061097;100
14380991;457943;90
31489991;36856;10
17019327;40388;10
127025632;33793;10
50335256;37706;10
119406592;67984;20
26791219;485570;100
16925986;197836;50
5108;324728;70
75644960;1144853;100
67712;36352;10
76548407;35489;10
100794440;291563;70
58572539;500424;100
75529791;179694;40
16777510;708482;100
124762077;133766;30
57521810;783961;100
133908918;232240;60
150745;524449;90
130281983;1164808;100
123997951;33930;10
16814809;875147;100
33095165;57753;10
113442944;161124;40
118718463;382127;70
134210992;34397;10
76811783;82961;20
1871808;82202;20
78009343;94716;20
4996799;34417;10
70807792;33752;10
14704647;91546;20
92226465;35549;10
20823807;892920;100
1859135;976560;100
50337375;33937;10
6291464;418106;90
16522815;1051677;100
2064824;90327;20
132429403;33670;10
50565120;834896;100
4990483;1197398;100
33685984;34236;10
191;1219019;100
233983;1333695;100
114857695;37192;10
76775204;88628;20
9439231;73302;20
2125824;302993;60
102502151;388645;80
1064992;1099829;100
15928952;428482;90
52916151;34954;10
109035487;741870;100
56885257;78784;20
58178523;39721;10
134213111;1002452;100
19173824;37051;10
74681912;557547;100
111103907;35759;10
14774328;503877;100
1880448;33567;10
29360120;44750;10
132350403;510001;80
127126009;39007;10
66846196;158525;40
117407607;791101;100
533528;34428;10
118458336;351688;80
16535488;289243;60
2396236;37973;10
18985456;148015;30
133150429;324001;70
132382270;83555;20
132378752;204376;40
60608103;41909;10
1590;687415;90
69374280;78412;20
132356040;36167;10
133975040;1315333;100
25062400;37015;10
52671044;35699;10
16814089;952758;100
98695;40710;10
67075071;78065;20
101572638;217119;50
57412032;36089;10
110317479;37763;10
2085686;35016;10
69174000;120309;30
67370624;38976;10
2066943;101549;20
126050736;96022;20
17036794;36954;10
12321275;40846;10
62773997;38275;10
1875531;72104;20
4482082;33722;10
208947;40928;10
80480665;36581;10
56922825;580426;90
134152667;44833;10
119762999;38248;10
47963117;33892;10
50298431;34364;10
223739;336786;70
126819902;301154;70
115179519;128548;30
133992999;44407;10
133543643;313070;70
109162568;129012;30
104710776;71495;20
134217472;1445530;100
129752287;34004;10
16776831;1116267;100
35983876;70653;20
109313532;112907;30
71179342;34786;10
126075362;116203;30
76695958;36086;10
106113428;1016363;100
68291333;42991;10
9996761;326164;70
57096091;35291;10
29556736;89197;20
133955659;1162067;100
100564927;1060301;100
10223622;526171;90
5244932;696582;100
2363936;216573;40
67112575;88751;20
75251231;492532;90
133922598;42898;10
95832064;756255;100
221620;126931;30
119508942;543359;90
56668745;35427;10
20955103;107056;30
10118656;357018;90
124518656;360297;70
99611631;34239;10
8396832;537118;100
119275583;377130;80
134115327;1275062;100
16789504;523442;80
115077848;37448;10
61952;451040;90
31847674;35469;10
58572744;44887;10
1575945;247634;50
50430593;37005;10
66977369;37008;10
5018112;74417;20
134197763;34605;10
98233582;34793;10
134180852;538217;90
20749888;115056;30
58495945;81021;20
19370440;463451;100
81686127;74894;20
58045149;35459;10
119391800;581286;100
38610587;470919;80
130155007;517255;90
2105;542416;100
66887423;84927;20
132638715;34608;10
133890175;36190;10
16814171;76632;20
491640;35270;10
4465171;83143;20
16897;44322;10
134201281;298051;60
28171;78015;20
133954980;902356;100
23868955;968388;100
133949343;78618;20
76622923;46457;10
31690353;37263;10
114968667;340853;70
38081096;40526;10
20415;1094797;100
133133887;34433;10
129425259;34222;10
118590662;41043;10
129226852;33628;10
134190007;123574;30
3504;546651;100
124682047;236348;60
7586334;37831;10
39579126;34371;10
8386998;38889;10
58854968;360311;80
40186569;133309;30
100683263;80712;20
