Pattern;p
131591159;1.23008e-06
133955564;6.0285e-07
111112127;9.49413e-07
75136124;8.0892e-09
50765429;2.27225e-11
7104512;2.49515e-07
50167551;4.45531e-06
139704;4.13549e-08
109183412;2.28406e-07
132411391;1.20904e-06
112115295;3.5288e-08
16776188;1.73054e-07
81786568;2.26702e-07
131852211;4.57176e-08
132106724;2.4722e-07
265855;1.64574e-06
134182835;1.55717e-07
4726800;2.35053e-06
62976056;1.82416e-07
119275712;2.40858e-07
132366336;9.4949e-06
133692393;8.44753e-07
134217336;6.03127e-06
50590208;1.2877e-06
133823999;1.52981e-06
54369792;5.22321e-07
52917760;1.3204e-07
16678404;4.89169e-07
7091839;5.90716e-07
224318;1.14658e-07
125697983;6.99261e-07
18939392;5.41704e-07
115330919;5.68062e-08
62512359;4.15139e-08
126077430;6.48476e-07
16880329;3.21482e-06
19182175;4.0037e-08
24116743;7.38753e-07
25035168;6.86446e-08
133168663;3.72376e-07
9716257;4.79035e-07
18069503;5.82854e-07
125894271;2.18681e-07
1867355;2.71692e-07
126088704;1.07282e-06
9176066;2.3361e-07
40711827;1.11006e-06
25165375;1.90398e-06
67089353;4.8876e-08
134201145;1.45037e-07
10617088;1.42174e-07
233473;1.39336e-06
1848904;1.5474e-07
50491704;6.55089e-08
124729275;3.73012e-07
117700286;2.90848e-09
134180716;3.68695e-07
66850808;7.02306e-07
12336;1.50307e-06
133935176;7.19393e-08
117440451;3.12775e-07
132382527;9.52651e-06
115236653;3.5288e-08
147460;6.82669e-06
76808704;5.38113e-07
532544;4.23229e-07
81756123;4.47019e-07
16781825;1.21474e-06
132087735;8.02217e-07
133724096;2.37223e-08
32765;1.17643e-06
125302527;1.06705e-07
134118791;2.17681e-08
66965503;1.72327e-07
114358;6.75766e-08
24969087;7.27732e-07
1867993;1.63147e-07
100663552;1.28662e-05
134115273;3.46858e-07
19698683;1.53922e-07
132379647;4.57334e-05
14909447;1.89033e-06
81751967;9.54343e-08
14693450;2.04502e-10
213003;1.08868e-06
8064752;3.56515e-08
56234586;2.45403e-09
307392;1.57535e-07
1021;1.13451e-06
119291903;6.15938e-07
3932544;1.67199e-06
84017152;5.71709e-06
131301881;1.20156e-07
133947808;1.80116e-06
119306695;1.92777e-07
248224;2.52151e-07
121889216;3.90985e-07
133300228;2.72147e-07
123752447;1.02183e-06
121355259;1.17043e-07
11814957;1.62011e-08
108855295;6.08848e-07
2369030;2.53128e-07
134215937;6.19074e-07
104844284;7.95286e-09
68552964;3.34952e-07
12591136;2.43721e-07
65372160;3.36406e-07
134205383;3.86786e-06
17019609;2.06706e-07
83787721;1.07273e-07
93768484;9.79793e-08
4223016;6.31912e-08
41680899;6.00327e-08
77547940;2.21635e-07
23930148;1.30859e-07
116124132;4.40816e-09
133994303;4.64856e-07
129236543;3.28408e-07
9439237;4.66492e-07
119304576;1.03137e-07
101710335;3.1691e-07
128440299;6.07712e-07
18907648;8.67453e-07
1313407;6.85537e-08
86020416;4.34454e-08
67174464;6.3308e-06
18874587;2.12987e-06
100818982;2.02707e-07
133158911;7.0476e-07
127827447;4.31954e-08
267254;6.74857e-08
114519040;2.43267e-06
19699403;1.99162e-06
785922;9.31394e-08
132153055;1.93118e-07
14446521;1.17816e-07
6356992;1.41441e-06
14700486;1.93595e-08
16627712;6.00327e-08
50070528;4.20593e-07
116359159;2.98482e-07
1867273;5.45385e-07
83853246;5.22889e-07
263736;2.61717e-07
133972475;4.45815e-07
278528;8.18029e-06
50479113;6.33502e-08
67239948;1.16089e-07
127126381;1.22701e-08
788041;5.94306e-07
47399169;2.96528e-08
19206801;8.48457e-08
14680057;1.73497e-06
8351232;3.98416e-07
119799297;8.74997e-07
116916228;3.94757e-07
115268315;3.67286e-07
77220351;2.09417e-06
18894296;1.44288e-08
123994551;4.04846e-07
33339391;6.33525e-07
133992904;4.7474e-07
10434790;4.31727e-10
133070838;1.0725e-07
71584768;8.4573e-08
101910820;1.69623e-07
17343570;3.54584e-07
132914688;1.58478e-06
73139714;4.0446e-09
132345351;1.34381e-07
113976448;2.03593e-08
105062400;1.50227e-06
1835593;4.61925e-07
2363393;9.44414e-07
16795136;3.55243e-07
52531236;1.75008e-07
132362736;7.70451e-07
294719;5.46112e-07
36772493;5.86467e-08
124777087;1.12431e-07
67330432;2.96551e-07
46076;1.87324e-07
81887232;7.38616e-07
133692352;2.81804e-07
100728831;1.64442e-06
128512;9.5959e-06
80253440;2.17386e-07
788000;5.56291e-07
31460871;4.02983e-07
131615744;6.85719e-07
130224007;9.79338e-08
133164507;2.02139e-07
69079009;2.4154e-08
130281479;4.06868e-07
31981566;1.51627e-07
16543239;1.892e-05
67109823;2.29383e-07
120060412;2.65626e-07
115762995;1.53831e-07
263695;8.26868e-06
56734201;6.07122e-07
99023869;3.99461e-08
57559350;1.6008e-07
124778486;4.07141e-07
65241151;1.28518e-07
81750527;2.64103e-07
67100668;1.52536e-07
2888195;5.66562e-07
1600566;2.90241e-06
10252351;7.9824e-08
100802832;3.18864e-07
82607743;2.33928e-07
110250755;9.77066e-09
57652937;6.96875e-07
12295;2.64794e-06
104894976;3.11798e-07
98249;4.78762e-08
261576;1.07945e-06
128122877;8.24825e-09
57522174;2.24911e-06
2096704;3.51023e-06
1575940;4.52163e-05
64987135;1.82507e-07
50200571;2.35564e-07
33538559;1.17252e-06
5253142;6.15256e-07
3964926;5.32683e-07
124254204;2.30269e-07
57259723;1.1384e-07
105850573;9.52071e-09
15495736;6.35206e-07
134217377;2.36132e-07
8437824;5.44544e-07
134115232;3.60787e-07
114948095;4.12095e-07
125893633;4.27864e-08
66027455;4.15003e-07
10223487;3.33134e-07
130265288;3.59992e-07
33526729;1.06068e-07
116291515;3.87168e-07
92272123;6.11234e-09
4036603;2.96528e-08
132167168;1.23315e-06
134008375;1.36039e-07
67108424;1.60732e-06
93585407;1.3908e-05
132341792;2.34337e-07
133824760;2.13818e-08
522751;2.95503e-06
8132355;1.12294e-07
63169008;1.094e-06
117670105;3.61787e-07
130518584;2.21998e-08
1062;2.08151e-06
16744444;5.70834e-07
157376;1.36539e-07
118984133;9.38438e-09
133686756;4.49223e-08
123961408;4.29584e-06
52429296;4.51064e-07
25083659;1.25723e-07
20971520;1.33904e-05
117337668;2.35337e-07
66978814;1.97617e-07
16715744;1.87756e-07
117448248;8.16418e-08
134087088;6.61474e-07
134094844;2.32814e-07
117305327;7.03033e-08
123991033;7.59919e-06
134105398;1.85627e-06
50552868;1.17475e-07
81526774;5.89307e-07
158775;6.36843e-07
132959743;3.69126e-07
31949184;1.3429e-08
213044;3.77284e-07
65533947;1.1316e-06
57417231;1.64079e-07
133693751;5.86989e-07
134182876;4.10368e-08
14575411;1.8771e-07
75120015;3.31294e-08
1836992;1.55403e-06
8931328;4.92146e-07
84382719;2.6199e-08
50359296;7.9056e-07
131104832;3.36861e-07
77084671;1.24042e-07
33723099;1.29404e-07
14710279;5.81082e-07
1867232;2.33428e-07
132382404;1.63965e-07
11780;7.60771e-07
65598073;2.86303e-08
133955646;2.46705e-06
119505863;2.97323e-07
67082235;1.16816e-07
67111942;1.37121e-06
122660478;1.3179e-09
132378886;8.11874e-08
32888;7.76268e-07
57259518;2.33064e-07
109528053;1.07273e-07
133959164;6.81288e-07
134106715;2.49243e-07
130277879;2.49697e-07
147583;1.14692e-06
4228097;4.55585e-08
133676799;5.26639e-07
7091716;2.49765e-07
120558569;2.44198e-07
70452610;7.08941e-09
16757755;1.34949e-07
83881472;3.79965e-07
117701088;3.16933e-07
83590590;1.13394e-06
83295101;2.37313e-07
132362695;8.7127e-07
115001544;1.31654e-07
66852371;1.05205e-08
76697404;2.8494e-08
57409680;3.38951e-07
66841056;2.83213e-07
119536126;3.17887e-07
133955008;2.90923e-06
20708864;4.92805e-07
76427776;4.36271e-09
18386246;1.88756e-07
53529974;2.77214e-08
49079;5.0303e-07
9586688;8.64519e-06
57520857;1.27935e-05
221438;2.07729e-07
118690184;3.68104e-08
528388;3.22523e-07
31471630;3.93099e-08
241147;3.72876e-08
133217792;8.36641e-07
75759612;7.5484e-07
160256;2.65757e-06
133201888;1.08477e-07
115240294;2.29951e-07
119799812;8.34528e-07
792074;2.97323e-07
114442528;3.42984e-06
23902004;1.51104e-08
127107556;2.04911e-07
67104742;1.40811e-07
18816;2.48638e-06
132247608;8.26575e-07
132907488;8.2962e-07
52432896;2.31599e-06
37896480;8.63385e-07
132317248;5.49202e-07
126077348;3.23909e-07
83632127;1.08793e-06
38502400;1.69078e-07
9966591;4.46383e-07
1576455;5.06359e-05
56996857;7.78903e-07
130014203;1.6058e-07
38346825;2.3495e-07
134212975;7.18212e-07
33551355;3.51426e-07
115324726;3.49471e-08
133692311;1.80644e-08
117225051;2.17613e-07
89478485;7.47569e-09
58498879;1.61852e-07
133151196;1.84893e-07
133906435;2.03752e-07
262975;5.58109e-07
19164708;2.53583e-08
4024;1.5137e-06
133511;1.14794e-07
17845286;7.8547e-07
50228838;2.20635e-08
14971495;1.64283e-08
67114740;2.81986e-08
9699264;1.09956e-06
134115191;1.83825e-07
100138983;3.40383e-08
124096614;5.14437e-08
393984;1.85479e-06
119794175;9.33007e-07
246784;3.50994e-07
210843;4.01188e-07
16563791;2.91984e-07
129761791;2.1044e-06
17007100;7.48296e-07
81686524;1.49468e-07
102368260;3.38565e-09
19665663;1.51945e-07
132642303;1.39255e-06
117961215;3.6238e-06
16779583;4.47019e-07
121503735;1.13635e-07
16875968;1.77147e-05
57652217;2.74624e-07
81808952;1.28382e-08
131392;5.90016e-06
16814084;5.36659e-07
29397286;7.04396e-10
1572937;3.10657e-06
6143;7.41149e-05
1842711;6.36933e-07
124235976;2.035e-06
6565912;1.41193e-06
86118664;5.0837e-07
19137243;5.29138e-07
100909566;1.82795e-06
19248420;2.16e-07
12361231;5.57836e-08
134213695;2.37813e-05
132116476;1.40482e-06
71104903;2.2268e-09
1998838;8.72315e-08
2364031;3.88122e-07
133889524;4.94895e-08
113393736;1.99003e-07
66370861;1.09068e-09
117408192;1.60293e-06
114511284;7.59385e-08
59653575;4.36271e-09
132124191;4.08027e-07
66715128;2.72579e-07
33623155;6.81674e-11
59740103;1.0975e-07
110774276;3.0923e-07
58839272;2.03798e-07
33288448;3.77647e-08
14708839;3.74012e-08
117440574;6.24368e-07
125671115;2.51083e-07
134217213;2.34751e-05
68816135;6.71608e-07
2101785;8.88562e-07
9437200;1.07545e-06
93505974;5.20254e-07
95721179;2.97346e-07
66058233;5.24344e-07
124443515;6.13507e-10
83853287;4.39043e-07
119328359;8.90039e-08
66959064;1.87915e-07
115859439;3.39474e-08
132547071;1.88915e-07
271369;1.03364e-07
58703807;4.80421e-07
18985723;2.60331e-07
134197504;2.05316e-06
67305473;6.92717e-07
67108939;2.59263e-06
67370488;5.21367e-07
125827552;1.22088e-07
131819952;3.81669e-07
90616667;1.7744e-07
267851;2.62494e-06
29498424;3.36292e-09
10064416;6.74857e-09
131853733;2.0966e-07
76804384;5.62381e-08
506;2.54637e-05
33324599;1.82157e-06
102435986;1.52468e-08
102528;9.02309e-07
19136523;1.1995e-06
134139097;9.49117e-08
19495;2.68107e-06
12615680;2.50938e-06
41778847;2.14909e-07
134184831;2.24655e-05
133945853;1.35812e-07
67240030;7.95741e-08
134054911;2.5361e-06
1769471;9.65841e-07
57667647;1.62193e-07
113803264;8.41708e-07
19293188;3.57424e-08
4703;4.94225e-06
56734160;4.26864e-07
57671165;4.24683e-07
10120704;1.12185e-06
3414537;1.25512e-06
8360943;1.49968e-09
117328677;7.72337e-08
15478784;3.4804e-07
3463789;1.00615e-07
134086327;6.96012e-07
82801656;2.32996e-07
2397771;5.22603e-06
76546194;1.91087e-06
67108260;5.68152e-07
134119388;2.86008e-07
133166667;3.96007e-07
83727359;5.16572e-07
33353463;2.37972e-07
102961608;8.81132e-07
133416960;7.9699e-07
134172158;4.59948e-07
134168640;1.32329e-06
9465344;9.48095e-07
2129929;2.4847e-07
1056511;3.23023e-07
1081816;7.7829e-07
125566974;5.74288e-07
119243207;1.22701e-07
125810682;7.44842e-08
97150771;2.03366e-08
76771323;4.09413e-07
76657371;1.79462e-07
117682614;8.75951e-08
99062731;1.11567e-08
107085823;1.13567e-07
117440656;3.50289e-07
134070054;7.80744e-07
58572798;1.25642e-06
47401206;8.04375e-09
117438455;4.39771e-07
19668543;1.64283e-07
134016974;9.53889e-08
114518238;8.71179e-08
229832;1.7274e-05
119406598;1.67465e-08
1576496;2.51197e-07
133956407;7.56363e-07
67338744;9.84962e-06
84115656;1.31586e-07
133792255;1.36242e-06
79584879;1.15498e-07
9456950;1.97633e-06
424;1.82048e-06
129949439;1.42038e-07
117637600;1.94586e-06
8175455;7.15076e-08
57671206;1.0089e-06
8370139;1.01001e-07
127911879;6.35547e-08
76705078;5.58046e-06
16678527;1.51718e-06
81792000;5.87012e-07
99942139;1.80189e-08
1095168;1.39327e-06
93505892;2.18209e-05
133740123;3.03527e-07
69001272;7.15758e-09
134004260;6.05031e-07
10473447;1.33676e-07
80504371;4.76695e-07
889343;5.52451e-07
86217209;5.42385e-08
58570679;1.22906e-07
1996760;8.11419e-08
1052191;1.20906e-06
10244039;2.51765e-07
134172199;2.41926e-07
23985652;1.41379e-07
119508743;1.44858e-06
16656;1.12797e-06
100709924;1.49968e-08
14803907;1.34971e-08
127134939;1.87369e-07
115043760;2.32351e-06
1067024;2.6399e-07
17598019;1.6368e-05
57638783;4.01665e-07
23369305;4.11049e-08
93474230;3.28044e-07
98331;1.26996e-06
56137481;1.02933e-08
125035505;1.42243e-08
92372992;3.23841e-07
83783606;2.73306e-07
130546172;4.76945e-07
4196353;3.51653e-07
131747391;1.21406e-07
20758239;2.12005e-06
125829630;1.00415e-06
68157449;5.19685e-07
254458;4.03892e-07
15936;1.55435e-06
57540607;2.86378e-05
66846775;8.53887e-07
3932667;8.36687e-07
265732;2.52285e-06
33423103;4.86355e-05
32847;1.22015e-06
9439360;5.40045e-07
124031048;6.88082e-07
161737;3.08571e-08
117608736;1.39289e-08
133955687;5.16982e-07
4332999;5.22617e-10
132250365;6.59179e-08
126846855;4.5604e-08
134152449;1.5658e-07
52793851;1.97345e-07
16515136;7.95282e-06
131629055;2.05377e-06
12808696;1.51445e-07
134217254;0.000106473
7091757;9.83201e-08
119505904;1.57444e-07
115363775;1.44742e-08
67108342;1.88508e-06
117308927;6.48749e-07
16776703;1.0822e-05
77071360;8.16464e-07
31688647;3.74466e-08
59740062;6.58951e-09
3263;9.22441e-07
131184347;2.75851e-07
109571071;4.68537e-08
1007679;3.19023e-08
134215135;5.01212e-07
133987390;9.8261e-07
16959844;2.24657e-07
2543;4.24092e-07
58495999;1.94941e-06
59883744;2.84826e-07
57194075;4.49609e-07
117442055;1.45826e-06
119537607;2.50854e-06
33554112;9.49594e-07
65926873;4.70241e-07
2098185;1.302e-07
260095;0.000231094
134127103;2.15886e-07
53582024;8.09579e-07
134201063;3.01413e-07
77332927;3.06662e-07
68831524;2.96869e-07
134067935;7.41316e-06
258655;4.2057e-07
524232;8.63476e-07
100659191;1.54042e-06
52730445;3.52016e-07
134185551;8.96174e-08
8180;6.43523e-07
123708914;1.12703e-08
30416399;1.11113e-08
87460685;1.6292e-08
115306457;1.74918e-07
79949311;2.27156e-07
124771327;1.02894e-06
58720039;6.26458e-07
133923264;5.05913e-06
2359752;7.09077e-07
95419743;5.65789e-09
32806;3.42991e-06
123974040;1.04694e-06
71056412;1.36789e-08
36324;2.57673e-08
133983872;3.47336e-07
115568703;2.64285e-07
95905947;1.3179e-09
133953527;6.27708e-07
133974038;6.83037e-08
1126912;3.74603e-07
124757975;6.03736e-08
1834996;3.98643e-07
133955728;2.94574e-06
75468771;4.73309e-08
75513908;1.99117e-07
134214456;2.1834e-07
12040191;4.77399e-08
133166029;2.31428e-07
16284734;2.86071e-05
132616196;2.4897e-07
19183615;4.68433e-06
123465206;7.18212e-07
132251723;7.30527e-08
55158006;7.05305e-08
125812719;3.8909e-06
77758464;1.25133e-07
1606080;8.63635e-07
26214600;4.17184e-08
200248;1.06296e-07
81676772;5.55337e-08
131433;2.08388e-07
19760859;8.61181e-09
97050253;9.08899e-11
14779960;1.72918e-08
2626049;5.62585e-07
134182074;3.70376e-09
4662;1.65101e-06
111148542;2.56491e-07
16818240;5.76832e-07
132091891;1.52468e-08
75720996;5.59041e-07
52726207;2.51538e-08
14676416;1.01476e-06
18875904;2.57264e-06
66832703;6.29412e-09
126083582;2.96292e-06
1050113;2.38109e-06
17039400;2.8494e-08
1074739;9.03672e-08
65961415;4.31727e-09
133954926;1.1418e-07
17860716;4.81943e-08
134209539;1.30032e-06
129499135;4.40169e-05
134070095;5.99919e-07
18645056;4.59766e-07
134201783;4.95918e-07
115304379;3.61151e-07
1864393;2.8085e-08
79654911;1.4169e-06
117475836;1.04751e-08
117641159;1.09091e-07
14450203;6.50794e-07
124778363;3.40019e-07
133398012;7.41434e-08
802751;2.67852e-07
126287872;1.67237e-07
19138560;7.37896e-06
16547559;4.4402e-07
7926151;1.736e-08
130023440;2.30974e-07
10112310;2.08699e-06
134203902;1.91457e-06
242464;4.75604e-07
31519483;4.46496e-08
79130110;1.32949e-07
134082048;1.52431e-06
77496318;2.25134e-07
14708798;1.43247e-06
133429756;0.000231425
134213057;3.26749e-07
1894656;1.78826e-08
100859922;5.84195e-08
121893372;4.82057e-07
23331327;3.06244e-06
131333707;5.45657e-07
134198265;3.01239e-06
132112279;4.66265e-08
117440615;6.83265e-08
124244452;5.94192e-08
120034264;5.76128e-07
117366655;2.92597e-07
19505152;2.97437e-08
125959199;8.86403e-08
109248896;1.22336e-05
114955008;8.67998e-09
102625671;3.61287e-09
2889471;1.70959e-06
66944951;3.22523e-07
1863673;2.145e-07
71902354;2.46175e-07
24079362;1.76554e-08
465;1.31474e-06
117563640;1.58557e-07
133957127;4.1281e-06
33292727;3.69376e-07
81768960;8.15486e-07
132185601;4.01938e-07
77221668;1.54604e-07
215040;4.2806e-05
104799744;1.18089e-07
98372;6.69881e-07
1324763;1.9155e-08
70809824;3.11298e-09
134216575;4.03899e-06
110315952;5.48838e-07
134107394;1.70418e-09
1114116;4.43043e-07
19267081;1.15635e-07
53319327;2.38813e-08
26922092;7.97558e-09
25118716;9.67977e-09
52793892;1.52081e-07
76573700;1.80189e-07
395775;3.46722e-07
116389627;9.83201e-08
4095935;4.54449e-07
110849471;2.80804e-07
83787557;7.38707e-08
18939;2.99823e-06
67240832;3.0564e-07
3978752;4.37976e-07
3939334;1.29609e-07
1965695;6.8615e-07
117456888;3.5772e-07
100876464;1.99935e-07
77072390;3.1482e-07
29360420;3.22886e-08
70807664;1.91096e-08
24576;5.33877e-05
17019896;2.70784e-07
109295104;3.73785e-07
115005659;2.64012e-07
10506344;2.28906e-07
121143295;3.10866e-07
121606085;7.37798e-08
24904118;7.52636e-07
588;6.09007e-07
3963960;1.47696e-07
94006783;1.01274e-07
124255808;1.14533e-06
1832959;3.02536e-06
52690471;4.6447e-07
35737768;6.34866e-08
16777792;1.1915e-06
9200177;3.0105e-07
33629184;6.14575e-07
102498303;4.00488e-06
66977023;1.49814e-06
16820;1.59239e-06
133144511;2.19999e-07
33622148;1.17821e-06
25165808;6.85469e-07
233988;5.24207e-07
120036301;6.11757e-07
134152139;3.22636e-07
122400210;6.18733e-08
59117112;8.0892e-09
24009517;6.66904e-08
19099575;1.47651e-07
76770521;4.95827e-07
133927935;1.75163e-06
132947544;4.29455e-09
1704192;1.75545e-06
119734656;8.74769e-07
67240112;2.38041e-07
120060927;1.2476e-06
134190076;9.62251e-07
131853815;8.6444e-06
134215422;1.28941e-06
15234110;3.28885e-07
7566336;8.40731e-10
119304289;7.40752e-09
10452936;1.24315e-07
98154495;1.55603e-07
800796;7.71655e-08
132120591;2.24421e-06
134184439;7.00488e-07
134180201;6.49044e-07
19089700;4.13776e-08
56631295;2.07297e-07
19922687;1.9824e-06
56629176;1.15885e-09
67169793;5.65789e-09
9568255;2.49234e-06
134211904;4.65674e-07
119307807;2.45334e-07
19398336;7.74654e-07
100894774;7.54386e-09
107427643;6.65995e-08
6537727;1.45969e-07
35660290;7.84152e-08
126091215;2.48038e-07
62946759;1.21565e-08
132271104;1.03562e-06
56733768;3.6031e-06
54369997;4.58426e-07
1275903;3.3168e-07
228351;1.25008e-06
54739200;4.67946e-07
9964800;2.56741e-07
71072193;4.18093e-09
132152891;2.12455e-07
134018683;6.91058e-07
133958116;4.12617e-07
1733056;1.22133e-07
28760428;1.36289e-07
119283263;7.81516e-07
66714080;6.05554e-08
130089088;1.73963e-07
67060735;3.54879e-07
14913521;1.91778e-08
134204868;2.91211e-07
1048632;1.74372e-06
119480271;6.72131e-08
1838596;2.82522e-05
27234246;5.97374e-08
126918655;2.37745e-07
132374976;1.85307e-05
33296327;1.9973e-07
40767;3.31066e-07
3108863;6.81583e-07
133675997;1.16496e-06
133037572;2.18704e-07
67215568;1.42288e-07
524542;1.11454e-07
8407046;9.84564e-07
1050751;5.51088e-07
134184480;1.82727e-06
117411833;2.07956e-07
106638750;1.02865e-07
19405413;1.36335e-10
134201350;8.49661e-07
134199231;4.26133e-06
6073943;1.81621e-07
6029567;1.72123e-07
104858110;1.27496e-07
70836487;4.38544e-09
132119871;4.24478e-07
133918060;9.68431e-08
14716472;6.26458e-08
2359442;4.86874e-07
14520007;1.44538e-07
64712116;1.98413e-07
66190846;2.23816e-07
33305441;9.08899e-11
261412;2.74119e-06
132357696;3.05163e-08
133429241;8.07079e-07
134197832;3.2998e-06
133956038;1.04182e-06
104392248;1.18157e-09
74397595;3.96825e-07
2145792;2.22567e-07
131756031;8.97242e-07
133984182;7.60271e-07
4826;7.29255e-07
126091256;2.89941e-06
33341387;1.25201e-07
19286070;9.25259e-08
31783551;5.41931e-08
3933697;8.10142e-06
158939;2.29031e-06
8388736;4.76651e-06
119504856;3.21977e-08
57448009;9.21589e-06
77557651;2.66534e-08
2106374;7.65065e-08
105325056;1.33449e-07
107358003;4.26728e-08
54107136;9.23668e-08
53844685;1.07107e-05
37896193;1.42334e-07
121893887;8.20031e-07
132632551;2.79963e-07
132103680;3.02481e-07
2360841;4.20025e-07
98500471;2.40563e-07
125042623;3.55288e-07
15759422;1.98528e-06
80635667;3.28067e-07
57521887;2.52549e-05
5017600;4.97622e-07
134217541;4.79558e-07
133740041;2.21703e-07
134214023;1.39995e-06
3670526;6.07144e-08
67240153;3.04117e-07
133415169;2.46539e-07
753663;1.45312e-06
82839552;2.93688e-07
131326384;5.90102e-07
45643;1.90301e-07
14421503;1.21002e-06
3996032;4.02415e-08
78675199;3.63559e-10
128225865;1.9105e-07
117682491;1.33926e-07
70210465;4.93305e-08
37855376;2.74533e-07
183296;7.23915e-07
1603528;6.88491e-08
109308415;6.21466e-06
3935775;2.06054e-06
95738441;2.52265e-07
69600001;1.21904e-06
2889307;3.31053e-06
100761728;5.91648e-07
4106;9.32598e-07
18874423;8.57796e-07
117210628;1.39305e-06
133994057;3.75398e-06
115306047;7.16098e-07
132624836;2.4538e-07
8359872;1.88937e-07
117702159;2.35711e-06
2605023;9.29122e-08
2247094;4.03528e-07
100665343;1.27091e-06
241703;1.16625e-06
29374492;6.16688e-08
10387452;1.95095e-07
124761903;3.1766e-08
52793933;3.876e-07
262132;2.24621e-05
294473;1.267e-07
82866297;2.74033e-08
76768402;2.66353e-07
114442241;4.8851e-07
124775934;2.64535e-07
133948323;3.00164e-08
10242084;8.17941e-07
16376289;5.49884e-09
134086655;0.000582713
102651;4.15617e-07
99596191;7.02124e-09
14450367;1.06189e-06
99546939;5.23753e-07
19370953;1.35619e-06
131328503;6.12302e-07
134185159;3.58515e-07
70254080;7.41661e-07
6293504;2.53658e-06
15049014;1.8178e-10
19361078;1.56535e-07
6583871;3.36497e-07
67239433;1.20952e-07
134053863;2.38745e-07
31781432;1.73691e-07
127389119;3.11298e-09
90879323;1.06023e-07
132907447;1.1393e-06
124001792;3.39474e-07
92455264;1.69458e-05
121585615;5.09438e-08
112567;2.94719e-06
131071999;1.35839e-05
108475187;1.89278e-08
117403439;3.52107e-07
1575425;5.80604e-07
1031680;2.63899e-07
104044996;1.44742e-08
117604416;1.70491e-06
9502848;3.77579e-07
134217582;4.0473e-06
67365366;5.26161e-07
133955359;3.34566e-07
95832356;1.71598e-06
483766;5.76469e-08
67125376;5.55519e-07
3940095;1.99676e-06
2382628;3.94689e-08
6393407;7.39162e-08
29680371;2.01094e-08
69173872;2.12682e-08
125303803;3.28612e-07
67371003;4.04885e-06
105850368;2.20522e-07
133953919;2.61217e-07
116870927;9.54343e-10
262091;2.48532e-06
133363839;3.05163e-08
1050669;9.74794e-08
267008;5.44317e-07
77352759;2.7326e-07
57596854;4.03724e-06
62049638;3.70149e-08
28732;4.84852e-07
75754859;2.47675e-09
100892696;1.89801e-07
128422873;2.58036e-07
19287551;1.92168e-06
114686;2.30783e-06
77182537;3.40473e-07
18385959;2.37177e-07
67118340;8.24825e-09
16791103;9.40256e-08
111168;2.41787e-06
25001984;7.76245e-07
134171128;1.03026e-06
31572417;1.47014e-08
67076288;1.99026e-07
9175551;7.86447e-07
84672512;6.0444e-07
64110848;9.27077e-08
81395291;6.21005e-08
37823632;5.36568e-07
124770297;9.12761e-08
134215463;1.46821e-06
16545791;8.6459e-07
134199272;5.4593e-07
31748412;2.80622e-08
40712155;1.66465e-07
186732;2.37632e-07
67092479;1.61958e-05
110100552;9.25986e-07
115339231;2.31769e-07
97429331;4.75127e-08
42320609;6.16006e-08
523904;3.12298e-07
134216183;4.80317e-06
131295524;4.74263e-07
126777799;1.28155e-08
126763007;8.7845e-08
117698559;3.36726e-06
23934591;6.72585e-09
123965892;4.73195e-07
115835328;2.29588e-07
16676800;7.27119e-08
37887;0.0002864
133984223;4.61198e-07
133954639;2.75396e-07
76656856;1.12272e-07
115083775;1.58646e-06
123713503;2.71306e-08
104796144;7.90742e-09
131333338;8.28461e-08
77336568;7.8597e-08
102692;1.55797e-06
56136884;2.20408e-09
14819296;4.58994e-09
124761821;2.96096e-07
126753852;2.49947e-09
121388607;1.80666e-07
159741;3.01822e-07
29884415;3.21387e-07
38581833;8.86403e-08
91852825;4.54449e-11
115569072;1.32165e-06
67105152;5.27184e-07
100913371;8.33914e-09
9980950;3.36701e-07
75648517;2.20408e-09
81948952;4.56881e-07
32308863;1.70041e-06
125603840;8.55228e-07
76803582;1.24158e-06
100595703;2.87666e-08
117662144;2.81122e-07
16530999;7.86652e-07
115121115;2.50174e-08
134214064;2.22453e-06
126870000;1.13908e-07
100663306;1.56058e-07
134086573;2.84122e-07
134066905;8.10238e-06
196607;2.21729e-05
134106323;1.47696e-08
132120632;1.70278e-06
69631;8.98946e-07
56997577;1.11413e-06
134202111;3.99984e-07
131203295;5.70107e-08
47860004;1.20131e-06
119549952;4.06687e-07
16974080;2.45655e-06
10125311;5.04114e-06
124046847;1.54172e-07
115339190;4.19638e-07
133167100;2.56587e-06
2490369;3.40678e-07
16889051;6.13507e-08
25163771;4.50541e-07
6818816;2.82372e-07
25178563;4.33999e-09
52690430;3.54902e-07
133954598;3.09207e-07
6081740;9.52071e-09
131556;4.89399e-06
33685513;3.75852e-07
131328421;2.08092e-07
24854784;1.46287e-07
785407;2.18204e-07
133922216;2.2268e-09
33456123;4.16207e-07
14926791;5.23526e-08
93510253;5.58745e-08
134214784;2.91961e-07
117407677;2.10783e-06
119537279;1.43897e-06
121880576;2.81554e-07
1048591;2.32508e-06
117432303;1.38612e-06
130281953;6.92353e-08
163546;4.25137e-08
2885151;4.23978e-07
1076735;1.85752e-06
96468612;4.56722e-09
132362303;4.30204e-07
63963648;6.28503e-07
134142902;3.21905e-06
133421567;4.43043e-07
14699520;2.76237e-07
67259903;1.42474e-06
258532;8.38232e-07
133952479;3.17955e-07
